,L2_Ls_Rs_0,L2_Ls_Rs_1,L2_Re_Rs_0,L2_Re_Rs_1,L2_Le_Ls_0,L2_Le_Ls_1,L2_Rw_Re_0,L2_Rw_Re_1,L2_Lw_Le_0,L2_Lw_Le_1,L2_Rh_Rs_0,L2_Rh_Rs_1,L2_Lh_Ls_0,L2_Lh_Ls_1,L2_Lh_Rh_0,L2_Lh_Rh_1,L2_Rk_Rh_0,L2_Rk_Rh_1,L2_Lk_Lh_0,L2_Lk_Lh_1,L2_Ra_Rk_0,L2_Ra_Rk_1,L2_La_Lk_0,L2_La_Lk_1
1296,-0.9904049,0.13819603,0.4554758,-0.89024816,None,None,-0.05397526,-0.99854227,None,None,-0.24738325,-0.96891771,-0.04163054,-0.99913307,-0.98521175,0.17134117,-0.34293997,-0.93935732,-0.55837637,-0.82958775,0.24253563,-0.9701425,0.91806235,-0.39643602
1297,-0.99805258,0.06237829,0.5496165,-0.83541708,None,None,0.52409743,-0.85165832,None,None,-0.27215267,-0.96225408,-0.08479983,-0.99639801,-0.96152395,0.27472113,-0.20670493,-0.97840333,-0.58611979,-0.81022441,0.31197044,-0.95009181,0.52999894,-0.8479983
1298,-0.99833994,0.05759654,0.71758069,-0.69647538,None,None,0.73802881,-0.6747692,None,None,-0.26962993,-0.96296402,-0.08391352,-0.99647304,-0.9701425,0.24253563,-0.28,-0.96,-0.52145001,-0.85328183,0.35422706,-0.93515945,0.22236034,-0.97496455
1299,-0.99279561,0.11982016,0.80246234,-0.59670277,None,None,0.8669063,-0.49847112,None,None,-0.30159695,-0.95343551,-0.05147805,-0.99867413,-0.9701425,0.24253563,-0.22680784,-0.97393953,-0.47581859,-0.87954345,0.04281784,-0.9990829,-0.04407478,-0.99902823
1300,-0.99368672,0.11219044,0.80961044,-0.58696757,None,None,0.92554696,-0.37863285,None,None,-0.31904145,-0.94774076,-0.07053098,-0.99750959,-0.96849293,0.24904104,-0.20094414,-0.9796027,-0.36919466,-0.92935209,0.05547002,-0.99846035,-0.25139836,-0.9678837
1301,-0.97107169,0.23878812,0.83896129,-0.54419111,None,None,0.95060546,-0.31040178,None,None,-0.34100296,-0.94006222,-0.09305245,-0.99566121,-0.9593655,0.28216632,-0.14142136,-0.98994949,-0.25389813,-0.96723097,0.26845824,-0.96329132,-0.36303015,-0.93177739
1302,-0.96648513,0.25672261,0.88981746,-0.45631665,None,None,0.92584764,-0.377897,None,None,-0.37295852,-0.92784802,-0.09861605,-0.99512556,-0.97341717,0.22903933,-0.15398542,-0.98807312,-0.16829646,-0.98573643,0.49430222,-0.86929012,-0.26195063,-0.96508127
1303,-0.95015746,0.31177042,0.83205029,-0.5547002,None,None,0.94262723,-0.33384714,None,None,-0.3939193,-0.91914503,-0.11632207,-0.99321155,-0.97485851,0.2228248,-0.26827273,-0.963343,-0.12687335,-0.99191892,0.67375386,-0.73895584,-0.10240005,-0.9947433
1304,-0.94409175,0.32968283,0.8,-0.6,None,None,0.89024816,-0.4554758,None,None,-0.36975546,-0.92912911,-0.10560091,-0.99440859,-0.98161539,0.19086966,-0.33871947,-0.94088741,-0.11961688,-0.99282013,0.51107539,-0.85953589,0.0,0.0
1305,-0.94069067,0.33926549,0.68719985,-0.72646842,None,None,0.85165832,-0.52409743,None,None,-0.34398147,-0.93897644,-0.10770317,-0.9941831,-0.99672905,0.08081587,-0.37863285,-0.92554696,-0.0850565,-0.99637613,0.27472113,-0.96152395,0.05704979,-0.99837133
1306,-0.95577901,0.29408585,0.58480158,-0.81117638,None,None,0.73895584,-0.67375386,None,None,-0.31057534,-0.95054877,-0.05872202,-0.99827437,-0.99868766,0.05121475,-0.37922342,-0.92530514,0.04343722,-0.99905616,-0.02897334,-0.99958018,0.02855977,-0.99959209
1307,-0.96839174,0.24943424,0.43986745,-0.89806271,None,None,0.65079137,-0.7592566,None,None,-0.27472113,-0.96152395,-0.03359447,-0.99943555,-0.99719931,0.07478995,-0.32507977,-0.9456866,0.07586767,-0.9971179,-0.13791003,-0.99044476,-0.01449123,-0.999895
1308,-0.96745902,0.25302774,0.41790561,-0.90849045,None,None,0.48564293,-0.87415728,None,None,-0.25356864,-0.9673174,-0.0085467,-0.99996348,-0.99705449,0.0766965,-0.22314368,-0.97478556,0.06049506,-0.9981685,-0.18711211,-0.98233857,0.05397526,-0.99854227
1309,-0.9486833,0.31622777,0.30113137,-0.95358267,None,None,0.4095904,-0.91226953,None,None,-0.21316708,-0.97701576,0.00793626,-0.99996851,-0.9914543,0.13045451,-0.18363629,-0.98299426,0.07197777,-0.99740624,-0.19835951,-0.98012933,0.07974522,-0.99681528
1310,-0.95864687,0.28459829,0.25038282,-0.96814691,-0.6,0.8,0.31073886,-0.95049533,0.0,0.0,-0.1927453,-0.98124882,0.03123475,-0.99951208,-0.99689815,0.07870249,-0.16439899,-0.98639392,0.08391352,-0.99647304,-0.19611614,-0.98058068,0.17200102,-0.98509677
1311,-0.96928553,0.24593812,0.19930915,-0.97993666,-0.78242422,0.62274581,0.23337295,-0.9723873,0.87709627,0.48031462,-0.19776945,-0.98024856,0.02361546,-0.99972112,-0.99527463,0.09709996,-0.09632419,-0.99535001,0.03091305,-0.99952208,-0.28633736,-0.95812886,0.15496777,-0.98791953
1312,-0.95358267,0.30113137,0.17469122,-0.98462327,-0.98287219,0.18428854,0.17378533,-0.98478356,0.98958644,0.14393985,-0.17279948,-0.98495702,0.01587102,-0.99987405,-0.98562225,0.16896382,-0.03259137,-0.99946876,0.07197777,-0.99740624,-0.30320366,-0.95292578,-0.34319295,-0.93926492
1313,-0.92015464,0.39155516,0.16439899,-0.98639392,-0.95782629,-0.28734789,0.2524219,-0.96761727,0.96296402,0.26962993,-0.16581402,-0.98615704,-0.01587102,-0.99987405,-0.97384121,0.22722962,0.08662962,-0.99624059,0.13419187,-0.99095537,-0.3100206,-0.95072984,-0.60410513,-0.79690463
1314,-0.84366149,0.53687549,0.18032787,-0.98360656,-0.84706389,-0.53149107,0.43072959,-0.90248104,0.73027141,-0.68315713,-0.13898863,-0.99029398,-0.07728751,-0.99700885,-0.97618706,0.21693046,0.23996827,-0.97078073,0.19222343,-0.98135119,-0.31622777,-0.9486833,-0.62469505,-0.78086881
1315,-0.60745011,0.79435783,None,None,-0.72413793,-0.68965517,None,None,0.23852474,-0.97113642,-0.08697079,-0.99621086,-0.09950372,-0.99503719,-0.98287219,0.18428854,0.43273107,-0.90152306,0.2043838,-0.97889083,-0.31319523,-0.94968876,-0.62355941,-0.78177597
1316,0.0,0.0,None,None,-0.37446305,-0.92724184,None,None,0.28734789,-0.95782629,-0.10391202,-0.99458649,-0.02961663,-0.99956133,-0.9974587,-0.07124705,0.61592197,-0.78780717,0.28216632,-0.9593655,-0.30981067,-0.95079827,-0.71165395,-0.70253018
1317,-0.99227788,-0.12403473,None,None,-0.16439899,-0.98639392,None,None,0.04540766,-0.99896854,-0.13065332,-0.99142812,-0.14247106,-0.98979897,-0.92847669,-0.37139068,0.88274676,-0.46984908,0.41905818,-0.90795938,-0.43347261,-0.90116674,-0.84861688,-0.52900793
1318,0.81923192,-0.57346234,None,None,-0.04756515,-0.99886814,None,None,0.5547002,-0.83205029,-0.09632419,-0.99535001,-0.22989349,-0.97321579,-0.62469505,-0.78086881,0.99778516,0.06651901,0.67151942,-0.74098695,-0.46031716,-0.88775453,-0.97917864,-0.20300045
1319,0.70710678,-0.70710678,None,None,0.07974522,-0.99681528,None,None,0.41575976,0.90947448,-0.13165642,-0.99129541,-0.20056451,-0.9796805,0.26311741,-0.96476382,0.97917864,0.20300045,0.80121539,-0.59837605,-0.75724852,-0.65312685,-0.99948011,0.03224129
1320,-0.61394061,-0.78935222,None,None,0.1351132,-0.99083017,None,None,0.80994212,0.58650981,-0.13267491,-0.99115961,-0.18976536,-0.98182947,-0.99705449,-0.0766965,0.82844265,-0.5600739,0.9565325,-0.29162576,-0.99598442,0.08952669,-0.98233857,-0.18711211
1321,-0.31622777,-0.9486833,None,None,0.22485951,-0.9743912,None,None,None,None,-0.13475945,-0.99087834,-0.21008086,-0.97768401,-0.85165832,-0.52409743,0.93244147,-0.36132107,0.90644612,-0.42232149,-0.99535001,-0.09632419,-0.99624059,0.08662962
1322,0.0,0.0,None,None,0.37991885,-0.92501982,None,None,None,None,-0.15947119,-0.98720258,-0.24253563,-0.9701425,-0.91381155,0.40613847,0.83205029,-0.5547002,0.85841523,0.51295544,-0.98915082,0.14690359,-0.71600014,-0.69810014
1323,0.0,0.0,None,None,0.22369241,-0.97465979,None,None,None,None,-0.15676754,-0.98763553,-0.22772606,-0.97372524,-0.78935222,-0.61394061,0.93393866,-0.35743332,0.92996072,0.36765889,-0.99095537,-0.13419187,-0.80436606,-0.59413402
1324,0.21693046,-0.97618706,None,None,0.20843399,-0.97803644,None,None,None,None,-0.14252983,-0.98979051,-0.22261636,-0.97490613,-0.63323779,-0.7739573,0.97217426,-0.23425886,0.99677874,0.08020059,None,None,-0.92489078,-0.38023288
1325,0.41380294,-0.91036648,None,None,0.21175335,-0.97732314,None,None,None,None,-0.10957247,-0.99397881,-0.21113088,-0.9774578,-0.66436384,-0.74740932,None,None,0.9975751,0.06959826,None,None,-0.92277663,-0.3853353
1326,-0.20952909,-0.97780241,None,None,0.13436367,-0.99093209,None,None,None,None,-0.11219044,-0.99368672,-0.183806,-0.98296254,-0.6782801,-0.73480344,None,None,0.99751792,0.07041303,None,None,-0.93547209,-0.35340057
1327,-0.70710678,-0.70710678,None,None,0.22026087,-0.975441,None,None,None,None,-0.11639103,-0.99320347,-0.13165642,-0.99129541,-0.78935222,-0.61394061,None,None,0.99469179,0.10289915,None,None,-0.93887632,-0.34425465
1328,-0.70710678,-0.70710678,None,None,0.33035042,-0.94385836,None,None,None,None,-0.09632419,-0.99535001,-0.11290969,-0.99360525,-0.5547002,-0.83205029,None,None,0.9999324,0.01162712,None,None,-0.9623094,-0.27195701
1329,-0.62469505,-0.78086881,None,None,0.34780682,-0.93756622,None,None,None,None,-0.07974522,-0.99681528,-0.09950372,-0.99503719,-0.59136366,-0.806405,None,None,0.9486833,-0.31622777,None,None,-0.99978751,0.02061418
1330,-0.3939193,-0.91914503,None,None,0.34570536,-0.93834312,None,None,None,None,-0.07974522,-0.99681528,-0.11729494,-0.99309712,-0.56652882,-0.82404192,None,None,0.99191892,-0.12687335,None,None,-0.98611194,-0.16608201
1331,-0.47885213,-0.87789557,None,None,0.38235179,-0.92401683,None,None,None,None,-0.06386933,-0.99795827,-0.09875158,-0.99511212,-0.54325128,-0.83957016,None,None,0.9975751,-0.06959826,None,None,-0.97854978,-0.20601048
1332,-0.41380294,-0.91036648,None,None,0.37991885,-0.92501982,None,None,None,None,-0.06386933,-0.99795827,-0.09122113,-0.99583066,-0.46788772,-0.88378792,None,None,0.99936285,-0.03569153,None,None,-0.975441,-0.22026087
1333,-0.08304548,-0.99654576,None,None,0.36836437,-0.9296815,None,None,None,None,-0.05636188,-0.99841041,-0.11550086,-0.99330738,-0.46788772,-0.88378792,None,None,0.99971667,-0.02380278,None,None,-0.9707534,-0.2400788
1334,0.41380294,-0.91036648,None,None,0.4472136,-0.89442719,None,None,None,None,-0.02418647,-0.99970746,-0.12966525,-0.99155783,-0.46788772,-0.88378792,None,None,0.9997233,-0.0235229,None,None,-0.96891771,-0.24738325
1335,0.41380294,-0.91036648,None,None,0.5168691,-0.85606445,None,None,None,None,-0.01612693,-0.99986995,-0.11943958,-0.99284147,-0.41036468,-0.91192151,None,None,0.95191465,-0.30636334,None,None,-0.99864642,0.05201283
1336,0.16439899,-0.98639392,None,None,0.50980239,-0.86029153,None,None,None,None,-0.01599795,-0.99987202,-0.09728076,-0.99525698,-0.41036468,-0.91192151,None,None,0.94318804,-0.33225942,None,None,-0.99809241,0.06173767
1337,0.29408585,-0.95577901,None,None,0.45392578,-0.8910395,None,None,None,None,0.0,0.0,-0.09801068,-0.99518536,-0.3939193,-0.91914503,None,None,0.94198663,-0.33565041,None,None,-0.99915083,0.0412021
1338,0.3363364,-0.94174191,None,None,0.36244626,-0.93200467,None,None,None,None,0.00799974,-0.999968,-0.09875158,-0.99511212,-0.41036468,-0.91192151,None,None,0.93979342,-0.34174306,None,None,-0.99867413,0.05147805
1339,0.37139068,-0.92847669,None,None,0.25873609,-0.96594805,None,None,0.96476382,-0.26311741,0.01599795,-0.99987202,-0.09122113,-0.99583066,-0.35599533,-0.93448773,None,None,0.92773944,-0.37322851,None,None,-0.99563423,0.09334071
1340,0.29827499,-0.95447998,None,None,0.17579064,-0.98442758,None,None,0.97185011,-0.23560003,0.01625801,-0.99986783,-0.08431409,-0.99643923,-0.32852062,-0.9444968,None,None,0.92401683,-0.38235179,None,None,-0.99461841,0.10360608
1341,0.35112344,-0.93632918,None,None,0.21316708,-0.97701576,None,None,0.96476382,-0.26311741,0.03250314,-0.99947163,-0.06906546,-0.99761213,-0.29116162,-0.95667388,None,None,0.92244099,-0.38613809,None,None,-0.99336306,0.11502099
1342,0.40081883,-0.91615733,None,None,0.24667928,-0.96909717,None,None,0.96265094,-0.27074558,0.04872255,-0.99881235,-0.06142227,-0.99811187,-0.29116162,-0.95667388,None,None,0.92623167,-0.37695475,None,None,-0.99450545,0.10468478
1343,0.24253563,-0.9701425,None,None,0.18208926,-0.983282,None,None,0.95447998,-0.29827499,0.04128708,-0.99914733,-0.04610477,-0.99893661,-0.26962993,-0.96296402,None,None,0.93140065,-0.36399565,None,None,-0.9958095,0.09145189
1344,0.12403473,-0.99227788,None,None,0.16148857,-0.98687458,None,None,0.9486833,-0.31622777,0.0503562,-0.99873132,-0.03099286,-0.99951961,-0.29408585,-0.95577901,None,None,0.92401683,-0.38235179,None,None,-0.99258639,0.12154119
1345,0.06651901,-0.99778516,None,None,0.23822153,-0.97121084,None,None,0.95292578,-0.30320366,0.05823434,-0.99830294,-0.02324953,-0.99972969,-0.35112344,-0.93632918,None,None,0.93140065,-0.36399565,None,None,-0.99472793,0.10254927
1346,0.13216372,-0.9912279,None,None,0.177153,-0.98418332,None,None,0.94498607,-0.32711056,0.05728284,-0.99835799,-0.03099286,-0.99951961,-0.37863285,-0.92554696,None,None,0.93499753,-0.35465423,None,None,-0.99554245,0.09431455
1347,0.14142136,-0.98994949,None,None,0.177153,-0.98418332,None,None,0.87415728,-0.48564293,0.05823434,-0.99830294,-0.02324953,-0.99972969,-0.32852062,-0.9444968,None,None,0.93722185,-0.34873371,None,None,-0.99554245,0.09431455
1348,0.3939193,-0.91914503,None,None,0.31622777,-0.9486833,None,None,0.99975318,-0.02221674,0.04872255,-0.99881235,-0.0300616,-0.99954805,-0.38074981,-0.9246781,None,None,0.91639892,-0.40026619,None,None,-0.99647304,0.08391352
1349,0.98893635,-0.14834045,None,None,0.57346234,-0.81923192,None,None,0.66011461,0.7511649,0.04094923,-0.99916123,-0.07227426,-0.9973848,0.2544933,-0.96707454,None,None,0.90069464,-0.43445271,None,None,-0.99647304,0.08391352
1350,0.99589321,-0.09053575,None,None,0.89981411,-0.43627351,None,None,0.36354249,0.93157762,0.04993762,-0.99875234,-0.15968884,-0.9871674,0.2544933,-0.96707454,None,None,0.88791639,-0.46000488,None,None,-0.99563423,0.09334071
1351,0.70710678,-0.70710678,None,None,0.79262399,-0.60971076,None,None,0.68141853,0.73189397,-0.08373847,-0.99648777,-0.16439899,-0.98639392,-0.49026124,-0.87157554,None,None,0.97830486,-0.20717044,None,None,-0.98287219,-0.18428854
1352,0.20952909,-0.97780241,None,None,0.776114,-0.63059263,None,None,0.83205029,0.5547002,-0.06764134,-0.9977097,-0.17238033,-0.98503047,-0.52999894,-0.8479983,None,None,0.89652672,-0.44298967,None,None,-0.99813103,0.06111006
1353,-0.56920998,-0.82219219,None,None,0.850798,-0.52549288,None,None,0.83799808,0.54567317,-0.14142136,-0.98994949,-0.20094414,-0.9796027,-0.82404192,-0.56652882,None,None,0.87982082,-0.4753055,None,None,-0.99375945,0.11154443
1354,0.0,0.0,None,None,0.99540903,0.09571241,None,None,0.94174191,0.3363364,-0.1781389,-0.98400535,-0.29874747,-0.9543322,-0.806405,-0.59136366,None,None,0.87557768,-0.48307734,None,None,-0.99258639,0.12154119
1355,0.6782801,-0.73480344,None,None,0.99763033,0.06880209,None,None,0.95122282,0.3085047,-0.18948626,-0.98188337,-0.35465423,-0.93499753,-0.5547002,-0.83205029,None,None,0.8731977,-0.48736616,None,None,-0.99131602,0.13150111
1356,-0.27472113,-0.96152395,None,None,0.9912279,-0.13216372,None,None,0.93632918,0.35112344,-0.23635158,-0.9716676,-0.29639921,-0.95506414,-0.56468392,-0.82530726,None,None,0.8731977,-0.48736616,None,None,-0.99243448,0.1227754
1357,0.85165832,-0.52409743,None,None,0.8784839,-0.47777195,None,None,0.63431661,0.77307337,-0.24858157,-0.96861096,-0.33682129,-0.9415686,-0.11043153,-0.99388373,None,None,0.86886419,-0.49505053,None,None,-0.98974439,0.14284971
1358,0.92163538,-0.388057,None,None,0.44200597,-0.89701211,None,None,0.86005465,0.51020191,-0.1852611,-0.98268933,-0.27074558,-0.96265094,0.3939193,-0.91914503,None,None,0.86635522,-0.4994283,None,None,-0.98974439,0.14284971
1359,0.85165832,-0.52409743,None,None,0.14296076,-0.98972836,None,None,-0.08304548,0.99654576,-0.13801084,-0.99043072,-0.25121857,-0.96793038,-0.22903933,-0.97341717,None,None,0.90936993,-0.41598837,None,None,-0.99349927,0.11383846
1360,0.73105527,-0.68231825,None,None,-0.12403473,-0.99227788,None,None,-0.05121475,-0.99868766,-0.08836268,-0.99608837,-0.18884739,-0.98200645,0.04993762,-0.99875234,None,None,0.92277663,-0.3853353,None,None,-0.99563423,0.09334071
1361,0.38461538,-0.92307692,None,None,-0.22389751,-0.97461269,None,None,0.06111006,-0.99813103,-0.06597167,-0.9978215,-0.10872659,-0.99407169,-0.05255883,-0.99861783,None,None,0.92277663,-0.3853353,None,None,-0.9958095,0.09145189
1362,0.34174306,-0.93979342,None,None,-0.13571882,-0.9907474,None,None,-0.01587102,-0.99987405,-0.0330398,-0.99945404,-0.0766965,-0.99705449,-0.09950372,-0.99503719,None,None,0.92635561,-0.37665008,None,None,-0.99589321,0.09053575
1363,0.50387103,-0.8637789,None,None,-0.12752174,-0.99183578,None,None,-0.03331483,-0.99944491,0.0,0.0,-0.06906546,-0.99761213,-0.09950372,-0.99503719,None,None,0.92489078,-0.38023288,None,None,-0.99597444,0.0896377
1364,0.63323779,-0.7739573,None,None,-0.05547002,-0.99846035,None,None,0.04756515,-0.99886814,0.01639124,-0.99986565,-0.06854072,-0.99764832,-0.09950372,-0.99503719,None,None,0.91967867,-0.39267179,None,None,-0.99513426,0.09852815
1365,0.62469505,-0.78086881,None,None,-0.04163054,-0.99913307,None,None,0.08038419,-0.99676396,-0.00812981,-0.99996695,-0.07497634,-0.99718531,-0.04993762,-0.99875234,None,None,0.91806235,-0.39643602,None,None,-0.99522853,0.09757142
1366,0.73279349,-0.6804511,None,None,-0.07870249,-0.99689815,None,None,0.07297564,-0.99733372,-0.01599795,-0.99987202,-0.13612556,-0.99069159,-0.10468478,-0.99450545,None,None,0.92920312,-0.36956942,None,None,-0.99605329,0.08875722
1367,0.95242415,-0.30477573,None,None,-0.21847234,-0.97584314,None,None,0.10151369,-0.99483414,-0.01612693,-0.99986995,-0.21152112,-0.97737343,-0.11043153,-0.99388373,None,None,0.92183244,-0.38758864,None,None,-0.99597444,0.0896377
1368,0.70710678,-0.70710678,None,None,-0.16177503,-0.98682767,None,None,0.23162053,-0.97280621,-0.08373847,-0.99648777,-0.28812525,-0.95759273,-0.19611614,-0.98058068,None,None,0.90923763,-0.41627747,None,None,-0.99554245,0.09431455
1369,0.91755563,-0.39760744,None,None,-0.31622777,-0.9486833,None,None,-0.0766965,-0.99705449,-0.15333733,-0.9881739,-0.39297054,-0.91955106,-0.14142136,-0.98994949,None,None,0.90084449,-0.43414192,None,None,-0.99450545,0.10468478
1370,0.93887632,-0.34425465,None,None,-0.33819873,-0.94107472,None,None,None,None,-0.21871146,-0.97578958,-0.44403908,-0.89600742,0.0,0.0,None,None,0.86956133,-0.49382496,None,None,-0.99307752,0.11746078
1371,0.98177985,-0.19002191,None,None,-0.2768715,-0.96090695,None,None,-0.1351132,-0.99083017,-0.30152136,-0.95345942,-0.42808634,-0.90373784,0.97780241,-0.20952909,None,None,0.84187914,-0.53966611,None,None,-0.99360525,0.11290969
1372,0.975441,-0.22026087,None,None,-0.22485951,-0.9743912,None,None,None,None,-0.27472113,-0.96152395,-0.42773939,-0.9039021,0.0,0.0,None,None,0.82896444,-0.55930131,None,None,-0.98972836,0.14296076
1373,0.94537298,-0.32599068,None,None,-0.20395425,-0.97898042,None,None,None,None,-0.25766265,-0.96623494,-0.37922342,-0.92530514,0.67572463,-0.73715414,None,None,0.81373347,-0.58123819,None,None,-0.98489232,0.17316788
1374,0.94594595,-0.32432432,None,None,-0.0692776,-0.99759742,None,None,None,None,-0.21693046,-0.97618706,-0.32551294,-0.94553759,0.93448773,-0.35599533,None,None,0.79041505,-0.61257167,None,None,-0.98299426,0.18363629
1375,0.93040839,-0.36652452,None,None,0.1160928,-0.99323837,None,None,None,None,-0.20209153,-0.97936664,-0.33926549,-0.94069067,0.85749293,-0.51449576,None,None,0.82149572,-0.57021468,None,None,-0.98436347,0.17614925
1376,0.91036648,-0.41380294,None,None,0.13756837,-0.99049227,None,None,None,None,-0.24800241,-0.96875942,-0.4016615,-0.91578821,0.94498607,-0.32711056,None,None,0.84117848,-0.54075759,None,None,-0.99095537,0.13419187
1377,0.93632918,-0.35112344,None,None,0.01428426,-0.99989797,None,None,None,None,-0.24800241,-0.96875942,-0.49026124,-0.87157554,0.95242415,-0.30477573,None,None,0.87415728,-0.48564293,None,None,-0.99907632,0.04297102
1378,0.89856752,-0.4388353,None,None,0.08588834,-0.99630477,None,None,None,None,-0.37281866,-0.92790422,-0.54554404,-0.83808215,0.78488277,-0.61964429,None,None,0.84736297,-0.53101413,None,None,-0.99992915,-0.01190392
1379,0.95447998,-0.29827499,None,None,-0.10151369,-0.99483414,None,None,None,None,-0.39489172,-0.91872767,-0.5881717,-0.80873608,0.89981411,-0.43627351,None,None,0.78863193,-0.61486557,None,None,-0.96284197,-0.27006543
1380,0.99049227,-0.13756837,None,None,-0.03569153,-0.99936285,None,None,None,None,-0.38031503,-0.924857,-0.52661358,-0.85010478,0.9444968,-0.32852062,None,None,0.44168403,-0.89717068,None,None,-0.91192151,-0.41036468
1381,0.99861783,-0.05255883,None,None,-0.04440061,-0.99901381,None,None,None,None,-0.19433618,-0.98093499,-0.41612395,-0.9093079,0.93722185,-0.34873371,None,None,0.17888544,-0.98386991,None,None,-0.8479983,-0.52999894
1382,0.99789836,-0.06479859,None,None,0.06507914,-0.99788011,None,None,None,None,-0.03633962,-0.9993395,-0.30152136,-0.95345942,0.96476382,-0.26311741,None,None,0.01315676,-0.99991345,None,None,-0.65450082,-0.75606129
1383,0.99619372,-0.08716695,None,None,0.12403473,-0.99227788,None,None,None,None,0.08228878,-0.99660853,-0.22551827,-0.97423894,0.99160041,-0.12933918,None,None,-0.06237829,-0.99805258,None,None,-0.34276216,-0.93942222
1384,0.99248563,-0.12236124,None,None,0.31073886,-0.95049533,None,None,None,None,0.11881057,-0.99291694,-0.12513474,-0.99213976,0.99778516,-0.06651901,None,None,-0.07041303,-0.99751792,None,None,0.12543811,-0.99210145
1385,0.99503719,-0.09950372,None,None,0.43955286,-0.89821672,None,None,None,None,0.14259557,-0.98978104,-0.0725357,-0.99736582,0.99975318,0.02221674,None,None,-0.02221674,-0.99975318,None,None,0.30274081,-0.95307293
1386,0.99601416,-0.0891953,None,None,0.65568666,-0.75503312,None,None,None,None,0.14252983,-0.98979051,-0.06821679,-0.99767052,0.99881235,0.04872255,None,None,0.07754359,-0.99698896,None,None,0.32633746,-0.94525333
1387,0.99841678,0.05624883,None,None,0.8228969,-0.56819072,None,None,None,None,0.21113088,-0.9774578,-0.03250314,-0.99947163,0.98893635,0.14834045,None,None,0.09156771,-0.99579885,None,None,0.33476505,-0.94230163
1388,0.99890317,0.04682359,None,None,0.79041505,-0.61257167,None,None,None,None,0.20952909,-0.97780241,-0.00806425,-0.99996748,0.99049227,0.13756837,None,None,0.04592849,-0.99894473,None,None,0.31622777,-0.9486833
1389,0.9974587,0.07124705,None,None,0.79041505,-0.61257167,None,None,None,None,0.18154748,-0.98338218,-0.00775171,-0.99996996,0.98724112,0.15923244,None,None,-0.01204732,-0.99992743,None,None,0.30908607,-0.95103407
1390,0.99833994,0.05759654,None,None,0.6782801,-0.73480344,None,None,None,None,0.14980538,-0.9887155,-0.03814017,-0.9992724,0.98920346,0.14654866,None,None,-0.01249902,-0.99992188,None,None,0.31622777,-0.9486833
1391,0.99705449,-0.0766965,None,None,0.4472136,-0.89442719,None,None,None,None,0.10626511,-0.99433783,0.00793626,-0.99996851,0.99705449,0.0766965,None,None,0.01190392,-0.99992915,None,None,0.26827273,-0.963343
1392,0.99227788,-0.12403473,None,None,None,None,None,None,None,None,0.14571478,-0.98932664,0.05681863,-0.99838452,0.9701425,0.24253563,None,None,-0.03527216,-0.99937774,None,None,0.29067963,-0.95682044
1393,-0.78086881,-0.62469505,None,None,None,None,None,None,None,None,0.0940692,-0.99556566,0.19131492,-0.98152871,0.70710678,0.70710678,-0.27195701,-0.9623094,-0.06880209,-0.99763033,0.07124705,-0.9974587,0.32711056,-0.94498607
1394,-0.82472885,-0.56552836,None,None,None,None,None,None,None,None,0.13475945,-0.99087834,0.36508753,-0.9309732,-0.99654576,-0.08304548,-0.40135863,-0.91592098,-0.07124705,-0.9974587,0.09238669,-0.9957232,0.39828474,-0.91726183
1395,-0.76975796,-0.63833587,None,None,None,None,None,None,None,None,0.1852611,-0.98268933,0.45477716,-0.89060526,-0.93632918,-0.35112344,-0.4753055,-0.87982082,-0.15205718,-0.9883717,0.13557859,-0.9907666,0.45196479,-0.89203578
1396,-0.82158811,-0.57008155,0.9701425,-0.24253563,None,None,None,None,None,None,0.23087729,-0.97298288,0.55260787,-0.83344138,-0.89442719,-0.4472136,-0.49613894,-0.86824314,-0.19866243,-0.98006798,0.10468478,-0.99450545,0.43746572,-0.89923509
1397,-0.80800753,-0.58917216,0.99540903,-0.09571241,None,None,None,None,None,None,0.27805808,-0.96056426,0.56534823,-0.82485234,-0.89442719,-0.4472136,-0.52635461,-0.85026515,-0.21693046,-0.97618706,0.10360608,-0.99461841,0.42756115,-0.90398643
1398,-0.8,-0.6,0.99160041,-0.12933918,None,None,None,None,None,None,0.27805808,-0.96056426,0.54825043,-0.83631421,-0.89442719,-0.4472136,-0.49274802,-0.87017204,-0.22680784,-0.97393953,0.05147805,-0.99867413,0.4472136,-0.89442719
1399,-0.81748243,-0.57595353,0.94242775,-0.33440985,None,None,None,None,None,None,0.28497027,-0.95853636,0.55899273,-0.82917255,-0.88378792,-0.46788772,-0.47222141,-0.88147997,-0.173026,-0.98491726,0.04078237,-0.99916805,0.42756115,-0.90398643
1400,-0.86618559,-0.49972245,0.65224191,-0.75801087,None,None,None,None,None,None,0.37432238,-0.92729863,0.56652882,-0.82404192,-0.89442719,-0.4472136,-0.41702287,-0.90889599,-0.22105903,-0.97526043,0.03028913,-0.99954118,0.36716653,-0.93015522
1401,0.70710678,0.70710678,0.61964429,-0.78488277,None,None,None,None,None,None,0.53399299,-0.8454889,0.46369756,-0.88599355,0.96476382,0.26311741,-0.40715923,-0.91335719,None,None,0.01010049,-0.99994899,None,None
1402,0.84366149,0.53687549,0.42443388,-0.90545894,None,None,None,None,None,None,0.58869401,-0.80835596,0.40216503,-0.9155672,0.87929197,0.47628315,-0.48564293,-0.87415728,None,None,0.0403711,-0.99918475,None,None
