,L2_Ls_Rs_0,L2_Ls_Rs_1,L2_Re_Rs_0,L2_Re_Rs_1,L2_Le_Ls_0,L2_Le_Ls_1,L2_Rw_Re_0,L2_Rw_Re_1,L2_Lw_Le_0,L2_Lw_Le_1,L2_Rh_Rs_0,L2_Rh_Rs_1,L2_Lh_Ls_0,L2_Lh_Ls_1,L2_Lh_Rh_0,L2_Lh_Rh_1,L2_Rk_Rh_0,L2_Rk_Rh_1,L2_Lk_Lh_0,L2_Lk_Lh_1,L2_Ra_Rk_0,L2_Ra_Rk_1,L2_La_Lk_0,L2_La_Lk_1
160,-0.99935521,-0.03590498,0.96964449,-0.24451905,-0.99358464,-0.11309093,0.97780241,-0.20952909,-0.99792531,-0.06438228,-0.11975451,-0.99280353,0.12162007,-0.99257673,-0.99981864,-0.01904416,0.53803545,-0.84292221,-0.55924684,-0.82900119,0.52703484,-0.84984368,0.35570528,-0.93459818
161,-0.99935521,-0.03590498,0.96964449,-0.24451905,-0.99358464,-0.11309093,0.97780241,-0.20952909,-0.99792531,-0.06438228,-0.11975451,-0.99280353,0.12548248,-0.99209584,-0.99981514,-0.01922721,0.53803545,-0.84292221,-0.56374356,-0.82594987,0.52703484,-0.84984368,0.35570528,-0.93459818
162,-0.99935521,-0.03590498,0.96964449,-0.24451905,-0.99358464,-0.11309093,0.97780241,-0.20952909,-0.99792531,-0.06438228,-0.11975451,-0.99280353,0.12548248,-0.99209584,-0.99981514,-0.01922721,0.53955836,-0.8419482,-0.55620935,-0.83104221,0.52520977,-0.85097279,0.3518946,-0.93603963
163,-0.99936285,-0.03569153,0.96913411,-0.24653412,-0.99358464,-0.11309093,0.97780241,-0.20952909,-0.99792531,-0.06438228,-0.12355949,-0.99233717,0.12548248,-0.99209584,-0.99981514,-0.01922721,0.53955836,-0.8419482,-0.55620935,-0.83104221,0.52520977,-0.85097279,0.36039928,-0.93279813
164,-0.99936285,-0.03569153,0.96913411,-0.24653412,-0.99358464,-0.11309093,0.97818085,-0.20775522,-0.99792531,-0.06438228,-0.12355949,-0.99233717,0.12548248,-0.99209584,-0.99981514,-0.01922721,0.53955836,-0.8419482,-0.55620935,-0.83104221,0.52520977,-0.85097279,0.36039928,-0.93279813
165,-0.99936285,-0.03569153,0.96964449,-0.24451905,-0.99358464,-0.11309093,0.97818085,-0.20775522,-0.99792531,-0.06438228,-0.12355949,-0.99233717,0.12548248,-0.99209584,-0.99981514,-0.01922721,0.53955836,-0.8419482,-0.55620935,-0.83104221,0.52520977,-0.85097279,0.36039928,-0.93279813
166,-0.99936285,-0.03569153,0.96964449,-0.24451905,-0.99358464,-0.11309093,0.97818085,-0.20775522,-0.99789154,-0.06490352,-0.12355949,-0.99233717,0.12548248,-0.99209584,-0.99981514,-0.01922721,0.53955836,-0.8419482,-0.55620935,-0.83104221,0.52520977,-0.85097279,0.36039928,-0.93279813
167,-0.99936285,-0.03569153,0.96964449,-0.24451905,-0.99358464,-0.11309093,0.97818085,-0.20775522,-0.99733372,-0.07297564,-0.12355949,-0.99233717,0.12548248,-0.99209584,-0.99981514,-0.01922721,0.53955836,-0.8419482,-0.55620935,-0.83104221,0.52520977,-0.85097279,0.36039928,-0.93279813
168,-0.99935521,-0.03590498,0.96964449,-0.24451905,-0.99358464,-0.11309093,0.97818085,-0.20775522,-0.99737639,-0.07239022,-0.12355949,-0.99233717,0.12162007,-0.99257673,-0.99981514,-0.01922721,0.53955836,-0.8419482,-0.55620935,-0.83104221,0.52520977,-0.85097279,0.36039928,-0.93279813
169,-0.99935521,-0.03590498,0.96964449,-0.24451905,-0.99358464,-0.11309093,0.97818085,-0.20775522,-0.99789154,-0.06490352,-0.12355949,-0.99233717,0.12162007,-0.99257673,-0.99981514,-0.01922721,0.53955836,-0.8419482,-0.55620935,-0.83104221,0.52520977,-0.85097279,0.36039928,-0.93279813
170,-0.99936285,-0.03569153,0.96964449,-0.24451905,-0.99358464,-0.11309093,0.97780241,-0.20952909,-0.99789154,-0.06490352,-0.12735903,-0.99185668,0.12162007,-0.99257673,-0.99981514,-0.01922721,0.53687549,-0.84366149,-0.55924684,-0.82900119,0.52819477,-0.84912324,0.35803802,-0.93370701
171,-0.99936285,-0.03569153,0.96964449,-0.24451905,-0.99358464,-0.11309093,0.97598159,-0.21785303,-0.99789154,-0.06490352,-0.12735903,-0.99185668,0.12548248,-0.99209584,-0.99981153,-0.01941382,0.54105479,-0.84098734,-0.56374356,-0.82594987,0.52334851,-0.85211873,0.35803802,-0.93370701
172,-0.99936285,-0.03569153,0.96964449,-0.24451905,-0.99337293,-0.11493571,0.97598159,-0.21785303,-0.99792531,-0.06438228,-0.12355949,-0.99233717,0.12548248,-0.99209584,-0.99981514,-0.01922721,0.53687549,-0.84366149,-0.56374356,-0.82594987,0.52334851,-0.85211873,0.35803802,-0.93370701
173,-0.99936285,-0.03569153,0.96964449,-0.24451905,-0.99337293,-0.11493571,0.9740972,-0.22612971,-0.99792531,-0.06438228,-0.12355949,-0.99233717,0.12548248,-0.99209584,-0.99981514,-0.01922721,0.53687549,-0.84366149,-0.55924684,-0.82900119,0.52334851,-0.85211873,0.3518946,-0.93603963
174,-0.99936285,-0.03569153,0.96964449,-0.24451905,-0.99348007,-0.11400591,0.97453634,-0.2242296,-0.99785695,-0.06543324,-0.12355949,-0.99233717,0.12548248,-0.99209584,-0.99981514,-0.01922721,0.53687549,-0.84366149,-0.56231002,-0.8269265,0.51845093,-0.85510738,0.34343076,-0.939178
175,-0.99936285,-0.03569153,0.96964449,-0.24451905,-0.99337293,-0.11493571,0.97453634,-0.2242296,-0.99785695,-0.06543324,-0.12308785,-0.99239578,0.12933918,-0.99160041,-0.99995287,-0.00970828,0.53955836,-0.8419482,-0.56231002,-0.8269265,0.51845093,-0.85510738,0.33722636,-0.94142359
176,-0.99936285,-0.03569153,0.96913411,-0.24653412,-0.99337293,-0.11493571,0.97496455,-0.22236034,-0.99785695,-0.06543324,-0.11975451,-0.99280353,0.12933918,-0.99160041,-0.99981514,-0.01922721,0.53265629,-0.84633166,-0.56231002,-0.8269265,0.51845093,-0.85510738,0.33947067,-0.94061664
177,-0.99936285,-0.03569153,0.97113642,-0.23852474,-0.99337293,-0.11493571,0.97308029,-0.23046638,-0.99785695,-0.06543324,-0.11975451,-0.99280353,0.12933918,-0.99160041,-0.99981514,-0.01922721,0.53687549,-0.84366149,-0.55776105,-0.83000157,0.51350179,-0.85808852,0.33319091,-0.94285938
178,-0.99936285,-0.03569153,0.97161514,-0.23656716,-0.99337293,-0.11493571,0.9726212,-0.23239622,-0.99785695,-0.06543324,-0.11929697,-0.99285862,0.12933918,-0.99160041,-0.99995378,-0.00961494,0.53955836,-0.8419482,-0.55776105,-0.83000157,0.51350179,-0.85808852,0.33319091,-0.94285938
179,-0.99936285,-0.03569153,0.97161514,-0.23656716,-0.99427803,-0.10682326,0.9726212,-0.23239622,-0.99729001,-0.07357057,-0.11975451,-0.99280353,0.12933918,-0.99160041,-0.99981514,-0.01922721,0.53955836,-0.8419482,-0.55776105,-0.83000157,0.51053875,-0.85985474,0.33319091,-0.94285938
180,-0.99936285,-0.03569153,0.97161514,-0.23656716,-0.99427803,-0.10682326,0.9726212,-0.23239622,-0.99729001,-0.07357057,-0.11975451,-0.99280353,0.12933918,-0.99160041,-0.99981514,-0.01922721,0.53955836,-0.8419482,-0.56231002,-0.8269265,0.51547991,-0.85690167,0.33947067,-0.94061664
181,-0.99955741,-0.02974873,0.97161514,-0.23656716,-0.99337293,-0.11493571,0.9726212,-0.23239622,-0.99729001,-0.07357057,-0.11975451,-0.99280353,0.13267491,-0.99115961,-0.99981153,-0.01941382,0.53955836,-0.8419482,-0.56680851,-0.82384957,0.51547991,-0.85690167,0.33947067,-0.94061664
182,-0.99955741,-0.02974873,0.97161514,-0.23656716,-0.99337293,-0.11493571,0.9726212,-0.23239622,-0.99729001,-0.07357057,-0.11975451,-0.99280353,0.13267491,-0.99115961,-0.99981153,-0.01941382,0.53955836,-0.8419482,-0.56680851,-0.82384957,0.51547991,-0.85690167,0.33947067,-0.94061664
183,-0.9995521,-0.02992671,0.97113642,-0.23852474,-0.99348007,-0.11400591,0.97308029,-0.23046638,-0.99733372,-0.07297564,-0.11594425,-0.99325572,0.13267491,-0.99115961,-0.99981153,-0.01941382,0.53955836,-0.8419482,-0.56680851,-0.82384957,0.51547991,-0.85690167,0.33722636,-0.94142359
184,-0.9993395,-0.03633962,0.97064568,-0.24051397,-0.99252618,-0.12203191,0.97598159,-0.21785303,-0.99795827,-0.06386933,-0.1078936,-0.99416245,0.13267491,-0.99115961,-0.99981153,-0.01941382,0.53955836,-0.8419482,-0.56680851,-0.82384957,0.51547991,-0.85690167,0.33722636,-0.94142359
185,-0.9993395,-0.03633962,0.9701425,-0.24253563,-0.99264588,-0.12105438,0.97780241,-0.20952909,-0.99792531,-0.06438228,-0.10408276,-0.99456864,0.13650542,-0.99063932,-0.99981153,-0.01941382,0.53955836,-0.8419482,-0.56680851,-0.82384957,0.51547991,-0.85690167,0.33500967,-0.94221469
186,-0.9993395,-0.03633962,0.9701425,-0.24253563,-0.99276273,-0.12009227,0.97818085,-0.20775522,-0.99792531,-0.06438228,-0.10026734,-0.99496053,0.13650542,-0.99063932,-0.99981514,-0.01922721,0.53687549,-0.84366149,-0.56231002,-0.8269265,0.51845093,-0.85510738,0.33500967,-0.94221469
187,-0.9993395,-0.03633962,0.97064568,-0.24051397,-0.99309712,-0.11729494,0.97780241,-0.20952909,-0.99846035,-0.05547002,-0.09644749,-0.99533807,0.14032982,-0.99010481,-0.99981514,-0.01922721,0.53687549,-0.84366149,-0.55924684,-0.82900119,0.51845093,-0.85510738,0.33722636,-0.94142359
188,-0.99934742,-0.03612099,0.96913411,-0.24653412,-0.99388373,-0.11043153,0.97364675,-0.2280614,-0.99892009,-0.0464614,-0.09607855,-0.99537376,0.14359434,-0.98963663,-0.99981514,-0.01922721,0.53687549,-0.84366149,-0.55924684,-0.82900119,0.52145001,-0.85328183,0.33947067,-0.94061664
189,-0.99935521,-0.03590498,0.96707454,-0.2544933,-0.99388373,-0.11043153,0.97117229,-0.23837865,-0.99952696,-0.03075468,-0.088455,-0.99608017,0.15118323,-0.98850576,-0.99981864,-0.01904416,0.53687549,-0.84366149,-0.5547002,-0.83205029,0.52145001,-0.85328183,0.33947067,-0.94061664
190,-0.99935521,-0.03590498,0.96278839,-0.27025639,-0.99549547,-0.09480909,0.97121084,-0.23822153,-0.99996996,-0.00775171,-0.0846373,-0.99641183,0.15874549,-0.98731954,-0.99981514,-0.01922721,0.53687549,-0.84366149,-0.55924684,-0.82900119,0.52334851,-0.85211873,0.34570536,-0.93834312
191,-0.99937037,-0.0354806,0.96339779,-0.26807591,-0.99626997,-0.0862911,0.96849293,-0.24904104,-0.99971667,0.02380278,-0.07344452,-0.9972993,0.17378533,-0.98478356,-0.99959209,-0.02855977,0.53687549,-0.84366149,-0.5547002,-0.83205029,0.51845093,-0.85510738,0.33947067,-0.94061664
192,-0.99956775,-0.02939905,0.96339779,-0.26807591,-0.99621086,-0.08697079,0.9673174,-0.25356864,-0.99948839,0.03198363,-0.0657489,-0.9978362,0.18057567,-0.98356109,-0.99959974,-0.02829056,0.53533507,-0.84463978,-0.55010332,-0.8350966,0.52037017,-0.8539408,0.33947067,-0.94061664
193,-0.99956775,-0.02939905,0.96399262,-0.265929,-0.99676396,-0.08038419,0.9673174,-0.25356864,-0.99971667,0.02380278,-0.06213651,-0.99806766,0.18428854,-0.98287219,-0.99928876,-0.03770901,0.53533507,-0.84463978,-0.55010332,-0.8350966,0.52703484,-0.84984368,0.3480082,-0.93749149
194,-0.99957279,-0.02922727,0.96216394,-0.2724712,-0.99671138,-0.08103345,0.9673174,-0.25356864,-0.99987405,0.01587102,-0.06213651,-0.99806766,0.18799353,-0.98217027,-0.99928876,-0.03770901,0.53107125,-0.84732717,-0.55010332,-0.8350966,0.53645211,-0.84393076,0.3480082,-0.93749149
195,-0.99939212,-0.03486252,0.96152395,-0.27472113,-0.99724522,-0.07417526,0.96670523,-0.25589256,-0.99987405,0.01587102,-0.0582666,-0.99830106,0.19537936,-0.98072774,-0.99888936,-0.04711742,0.53107125,-0.84732717,-0.5440664,-0.83904216,0.53645211,-0.84393076,0.35509111,-0.9348317
196,-0.999406,-0.03446228,0.96216394,-0.2724712,-0.99741803,-0.0718141,0.9673174,-0.25356864,-0.99996996,0.00775171,-0.0582666,-0.99830106,0.20273209,-0.97923424,-0.99888936,-0.04711742,0.53107125,-0.84732717,-0.54108704,-0.8409666,0.53645211,-0.84393076,0.35509111,-0.9348317
197,-0.99939912,-0.03466124,0.96278839,-0.27025639,-0.9974587,-0.07124705,0.96791311,-0.25128513,-0.99996996,0.00775171,-0.05439406,-0.99851955,0.20273209,-0.97923424,-0.99888936,-0.04711742,0.53648539,-0.84390961,-0.54108704,-0.8409666,0.53058043,-0.84763459,0.35509111,-0.9348317
198,-0.99939912,-0.03466124,0.96399262,-0.265929,-0.99795827,-0.06386933,0.97068386,-0.24035981,0.0,0.0,-0.04682359,-0.99890317,0.21005069,-0.9776905,-0.99840185,-0.05651331,0.53054699,-0.84765553,-0.5440664,-0.83904216,0.53687549,-0.84366149,0.35270058,-0.93573623
199,-0.99939212,-0.03486252,0.96609657,-0.25818098,-0.99841041,-0.05636188,0.97172394,-0.23611984,0.0,0.0,-0.04309718,-0.99907089,0.21083787,-0.97752104,-0.99840185,-0.05651331,0.53054699,-0.84765553,-0.54242818,-0.84010218,0.54140127,-0.84076433,0.35033978,-0.93662268
200,-0.99915333,-0.04114161,0.96609657,-0.25818098,-0.99884999,-0.0479448,0.97222364,-0.23405384,0.0,0.0,-0.02733353,-0.99962637,0.21369688,-0.97690002,-0.99786692,-0.06528101,0.53607784,-0.84416855,-0.5438079,-0.83920973,0.53851424,-0.84261641,0.35033978,-0.93662268
201,-0.99888147,-0.04728433,0.96436885,-0.26456137,-0.99920096,-0.03996804,0.97271038,-0.23202266,0.0,0.0,-0.01171795,-0.99993134,0.22903933,-0.97341717,-0.99782661,-0.06589421,0.54044716,-0.84137796,-0.5438079,-0.83920973,0.54140127,-0.84076433,0.35033978,-0.93662268
202,-0.99863382,-0.0522541,0.96495889,-0.2624011,-0.99971212,-0.02399309,0.97271038,-0.23202266,-0.99996851,0.00793626,0.0,0.0,0.25056688,-0.96809929,-0.99641489,-0.08460126,0.54044716,-0.84137796,-0.5547002,-0.83205029,0.54588048,-0.83786306,0.36139962,-0.93241102
203,-0.99833355,-0.05770714,0.96399262,-0.265929,-0.99986565,-0.01639124,0.97618706,-0.21693046,-0.99987602,0.01574608,0.01574608,-0.99987602,0.26920798,-0.96308207,-0.9955795,-0.09392259,0.54198815,-0.84038613,-0.56566079,-0.82463802,0.54588048,-0.83786306,0.37139068,-0.92847669
204,-0.99833355,-0.05770714,0.96056426,-0.27805808,-0.99986565,-0.01639124,0.97271038,-0.23202266,-0.99987405,0.01587102,0.0276574,-0.99961746,0.27970969,-0.96008462,-0.99465862,-0.10321929,0.53922561,-0.84216135,-0.56885354,-0.82243885,0.55762136,-0.83009543,0.38002841,-0.92497481
205,-0.99863382,-0.0522541,0.96056426,-0.27805808,-0.99996469,-0.00840306,0.96855414,-0.2488029,-0.999969,0.00787377,0.03965133,-0.99921358,0.28803418,-0.95762013,-0.9924226,-0.12287137,0.54498835,-0.83844362,-0.59225897,-0.80574767,0.56353552,-0.82609184,0.39820602,-0.91729601
206,-0.99861783,-0.05255883,0.95759273,-0.28812525,-0.99996528,0.00833304,0.97066407,-0.24043972,-0.99987602,0.01574608,0.03569153,-0.99936285,0.28115139,-0.95966343,-0.9924226,-0.12287137,0.55743419,-0.83022113,-0.60223853,-0.7983162,0.56652882,-0.82404192,0.41007068,-0.91205375
207,-0.99890744,-0.04673251,0.95615074,-0.292875,-0.99986565,0.01639124,0.97117229,-0.23837865,-0.99972112,0.02361546,0.03980906,-0.99920731,0.28700591,-0.95792881,-0.99106066,-0.13341201,0.56828615,-0.82283099,-0.61345234,-0.78973175,0.56954648,-0.82195913,0.42443388,-0.90545894
208,-0.99892009,-0.0464614,0.95688058,-0.2904816,-0.99996695,0.00812981,0.97066407,-0.24043972,-0.99948839,0.03198363,0.04395747,-0.9990334,0.29487261,-0.95553657,-0.99106066,-0.13341201,0.56828615,-0.82283099,-0.61345234,-0.78973175,0.57693768,-0.81678817,0.43574764,-0.90006889
209,-0.99861783,-0.05255883,0.96056426,-0.27805808,-0.99996528,0.00833304,0.97271038,-0.23202266,-0.99987202,0.01599795,0.05613624,-0.99842312,0.30382288,-0.95272853,-0.99106066,-0.13341201,0.56828615,-0.82283099,-0.61345234,-0.78973175,0.58123819,-0.81373347,0.43870243,-0.89863239
210,-0.99829445,-0.05837979,0.96339779,-0.26807591,0.0,0.0,0.9726212,-0.23239622,-0.99986783,0.01625801,0.06412478,-0.99794189,0.31510218,-0.94905775,-0.99088862,-0.13468389,0.56951525,-0.82198077,-0.60902606,-0.79315021,0.58430473,-0.81153434,0.43870243,-0.89863239
211,-0.99798466,-0.06345567,0.96761727,-0.2524219,-0.99996528,0.00833304,0.97308029,-0.23046638,-0.99986565,0.01639124,0.06438228,-0.99792531,0.3241316,-0.946012,-0.99088862,-0.13468389,0.56677678,-0.8238714,-0.60902606,-0.79315021,0.59050999,-0.80703033,0.44150765,-0.89725748
212,-0.99791313,-0.06457085,0.96964449,-0.24451905,0.0,0.0,0.97538218,-0.22052119,-0.99946294,0.03276928,0.07638905,-0.99707809,0.31736097,-0.94830481,-0.9912279,-0.13216372,0.56405836,-0.82573492,-0.6,-0.8,0.59251754,-0.80555755,0.4472136,-0.89442719
213,-0.99705449,-0.0766965,0.96964449,-0.24451905,-0.99996528,0.00833304,0.97496455,-0.22236034,-0.99945404,0.0330398,0.07608404,-0.99710141,0.31508866,-0.94906224,-0.9912279,-0.13216372,0.57463042,-0.81841302,-0.59073885,-0.80686282,0.5881717,-0.80873608,0.45616482,-0.88989531
214,-0.99705449,-0.0766965,0.97208221,-0.23464053,-0.99996528,0.00833304,0.97496455,-0.22236034,-0.99913307,0.04163054,0.08038419,-0.99676396,0.32306083,-0.9463782,-0.99106066,-0.13341201,0.57736991,-0.8164827,-0.59539909,-0.8034301,0.5837743,-0.81191598,0.46205655,-0.88685047
215,-0.99662615,-0.08207509,0.97161514,-0.23656716,-0.9996978,0.02458273,0.97496455,-0.22236034,-0.99944491,0.03331483,0.08038419,-0.99676396,0.32763391,-0.94480475,-0.99106066,-0.13341201,0.57736991,-0.8164827,-0.59539909,-0.8034301,0.5837743,-0.81191598,0.46205655,-0.88685047
216,-0.99608418,-0.08840984,0.97396493,-0.22669873,-0.99947163,0.03250314,0.97496455,-0.22236034,-0.99911846,0.04197977,0.08070752,-0.99673783,0.33000855,-0.94397794,-0.99088862,-0.13468389,0.57736991,-0.8164827,-0.5919819,-0.80595126,0.5881717,-0.80873608,0.46512793,-0.88524348
217,-0.99658631,-0.08255745,0.97578958,-0.21871146,-0.99946294,0.03276928,0.97638994,-0.21601547,-0.99911846,0.04197977,0.08103345,-0.99671138,0.33342145,-0.94277788,-0.99071158,-0.13598002,0.56951525,-0.82198077,-0.59658549,-0.80254953,0.60105628,-0.7992067,0.47097621,-0.88214591
218,-0.99705449,-0.0766965,0.97578958,-0.21871146,-0.99946294,0.03276928,0.97598159,-0.21785303,-0.99942595,0.03387885,0.08136201,-0.99668462,0.33342145,-0.94277788,-0.99071158,-0.13598002,0.56552836,-0.82472885,-0.58859327,-0.80842932,0.60939404,-0.79286752,0.47097621,-0.88214591
219,-0.99701947,-0.07715032,0.97480721,-0.22304911,-0.99946294,0.03276928,0.97780241,-0.20952909,-0.99908811,0.04269607,0.08979966,-0.99595985,0.33682129,-0.9415686,-0.98935914,-0.14549399,0.56951525,-0.82198077,-0.58392947,-0.81180439,0.60939404,-0.79286752,0.47097621,-0.88214591
220,-0.99701947,-0.07715032,0.97560976,-0.2195122,-0.99946294,0.03276928,0.97920002,-0.2028973,-0.99870977,0.05078185,0.09422906,-0.99555054,0.34143502,-0.93990538,-0.98935914,-0.14549399,0.57072318,-0.82114253,-0.58056826,-0.81421158,0.61257167,-0.79041505,0.47990253,-0.87732181
221,-0.99658631,-0.08255745,0.97521329,-0.22126688,-0.99917479,0.04061686,0.98091909,-0.1944164,-0.99875234,0.04993762,0.09868942,-0.99511828,0.34731436,-0.93774876,-0.98956154,-0.1441109,0.56677678,-0.8238714,-0.58056826,-0.81421158,0.61666198,-0.78722805,0.48564293,-0.87415728
222,-0.99662615,-0.08207509,0.97695354,-0.21345204,-0.99947163,0.03250314,0.98124882,-0.1927453,-0.99870977,0.05078185,0.09500402,-0.99547689,0.35070107,-0.93648746,-0.98791953,-0.15496777,0.57463042,-0.81841302,-0.57584555,-0.8175585,0.61348868,-0.78970351,0.48883236,-0.87237774
223,-0.99603771,-0.08893194,0.97898042,-0.20395425,-0.99947163,0.03250314,0.98124882,-0.1927453,-0.9977097,0.06764134,0.0990949,-0.99507799,0.35324958,-0.93552912,-0.98915082,-0.14690359,0.57849877,-0.81568326,-0.57723582,-0.8165775,0.61666198,-0.78722805,0.49776247,-0.86731339
224,-0.9959904,-0.08946022,0.98058068,-0.19611614,-0.99970746,0.02418647,0.98157015,-0.19110215,-0.9964283,0.08444308,0.10318077,-0.99466262,0.35324958,-0.93552912,-0.98915082,-0.14690359,0.58232847,-0.8129536,-0.57723582,-0.8165775,0.61985807,-0.78471394,0.50340379,-0.86405128
225,-0.99549547,-0.09480909,0.98058068,-0.19611614,-0.99970269,0.02438299,0.98157015,-0.19110215,-0.9956831,0.09281792,0.0990949,-0.99507799,0.35453678,-0.93504207,-0.98915082,-0.14690359,0.58232847,-0.8129536,-0.57723582,-0.8165775,0.62389383,-0.78150911,0.50898147,-0.86077748
226,-0.99549547,-0.09480909,0.97898042,-0.20395425,-0.99986565,0.01639124,0.98316642,-0.18271234,-0.9964283,0.08444308,0.0990949,-0.99507799,0.35453678,-0.93504207,-0.98915082,-0.14690359,0.58232847,-0.8129536,-0.57393199,-0.81890297,0.62389383,-0.78150911,0.5122783,-0.8588195
227,-0.99549547,-0.09480909,0.97898042,-0.20395425,-0.99986565,0.01639124,0.98316642,-0.18271234,-0.99710398,0.0760503,0.0990949,-0.99507799,0.35453678,-0.93504207,-0.98915082,-0.14690359,0.58123819,-0.81373347,-0.57393199,-0.81890297,0.62469505,-0.78086881,0.5122783,-0.8588195
228,-0.99603771,-0.08893194,0.98058068,-0.19611614,-0.99986565,0.01639124,0.98287219,-0.18428854,-0.99835799,0.05728284,0.09950372,-0.99503719,0.35453678,-0.93504207,-0.98915082,-0.14690359,0.58399699,-0.81175582,-0.57393199,-0.81890297,0.62153175,-0.78338897,0.50898147,-0.86077748
229,-0.99603771,-0.08893194,0.97964321,-0.20074656,-0.99986343,0.01652667,0.98415239,-0.17732476,-0.99835799,0.05728284,0.10360608,-0.99461841,0.35793601,-0.93374612,-0.98915082,-0.14690359,0.58399699,-0.81175582,-0.57393199,-0.81890297,0.62153175,-0.78338897,0.50898147,-0.86077748
230,-0.99603771,-0.08893194,0.97996303,-0.19917948,-0.99996585,0.00826418,0.98415239,-0.17732476,-0.99830294,0.05823434,0.10360608,-0.99461841,0.35793601,-0.93374612,-0.98915082,-0.14690359,0.58399699,-0.81175582,-0.57393199,-0.81890297,0.61753443,-0.78654385,0.50340379,-0.86405128
231,-0.99658631,-0.08255745,0.98149059,-0.19151036,-0.99996585,0.00826418,0.98415239,-0.17732476,-0.99833081,0.05775467,0.1040349,-0.99457365,0.35793601,-0.93374612,-0.98935914,-0.14549399,0.58290788,-0.81253825,-0.56443096,-0.82548028,0.61839036,-0.78587108,0.49452425,-0.86916383
232,-0.99608418,-0.08840984,0.98149059,-0.19151036,-0.99986343,0.01652667,0.98386991,-0.17888544,-0.99778516,0.06651901,0.1040349,-0.99457365,0.35924073,-0.93324493,-0.98935914,-0.14549399,0.58290788,-0.81253825,-0.56443096,-0.82548028,0.62153175,-0.78338897,0.49452425,-0.86916383
233,-0.99608418,-0.08840984,0.98149059,-0.19151036,-0.99986565,0.01639124,0.98357987,-0.18047337,-0.99660233,0.08236383,0.1040349,-0.99457365,0.35924073,-0.93324493,-0.98935914,-0.14549399,0.58290788,-0.81253825,-0.55959451,-0.82876655,0.62153175,-0.78338897,0.48883236,-0.87237774
234,-0.99608418,-0.08840984,0.98149059,-0.19151036,-0.99986565,0.01639124,0.98514535,-0.17172258,-0.99665752,0.08169324,0.1040349,-0.99457365,0.35924073,-0.93324493,-0.98935914,-0.14549399,0.58570654,-0.81052319,-0.55959451,-0.82876655,0.61839036,-0.78587108,0.48883236,-0.87237774
235,-0.99608418,-0.08840984,0.98296254,-0.183806,-0.9996978,0.02458273,0.98487523,-0.17326509,-0.99729001,0.07357057,0.10446726,-0.99452833,0.36187674,-0.93222595,-0.99071158,-0.13598002,0.58179964,-0.81333215,-0.55632423,-0.83096531,0.61839036,-0.78587108,0.48883236,-0.87237774
236,-0.99608418,-0.08840984,0.98296254,-0.183806,-0.99986565,0.01639124,0.98487523,-0.17326509,-0.99729001,0.07357057,0.10446726,-0.99452833,0.36187674,-0.93222595,-0.99071158,-0.13598002,0.58179964,-0.81333215,-0.55632423,-0.83096531,0.61839036,-0.78587108,0.48883236,-0.87237774
237,-0.99554827,-0.09425309,0.98296254,-0.183806,-0.99970269,0.02438299,0.98487523,-0.17326509,-0.99833081,0.05775467,0.10446726,-0.99452833,0.3632082,-0.931708,-0.99071158,-0.13598002,0.58179964,-0.81333215,-0.55632423,-0.83096531,0.61839036,-0.78587108,0.49452425,-0.86916383
238,-0.99549547,-0.09480909,0.98240956,-0.18673901,-0.99986565,0.01639124,0.98687458,-0.16148857,-0.9978215,0.06597167,0.10859761,-0.99408579,0.36187674,-0.93222595,-0.98935914,-0.14549399,0.58179964,-0.81333215,-0.5547002,-0.83205029,0.62234493,-0.78274311,0.49452425,-0.86916383
239,-0.99491923,-0.10067635,0.98182947,-0.18976536,-0.99986565,0.01639124,0.98591396,-0.16725326,-0.99724522,0.07417526,0.11272234,-0.99362653,0.36662793,-0.93036765,-0.98935914,-0.14549399,0.58179964,-0.81333215,-0.54974762,-0.8353308,0.62938296,-0.77709529,0.49132119,-0.87097847
240,-0.99544173,-0.09537166,0.98503047,-0.17238033,-0.99986995,0.01612693,0.98615704,-0.16581402,-0.99715224,0.07541488,0.12145698,-0.9925967,0.37003286,-0.92901867,-0.98935914,-0.14549399,0.58179964,-0.81333215,-0.54648426,-0.83746938,0.62625242,-0.77962036,0.49452425,-0.86916383
241,-0.9941724,-0.10780183,0.98453054,-0.17521306,-0.99970746,0.02418647,0.98776297,-0.15596257,-0.99648777,0.08373847,0.12095414,-0.9926581,0.36797718,-0.92983482,-0.98935914,-0.14549399,0.58852511,-0.80847894,-0.54473639,-0.83860734,0.62625242,-0.77962036,0.49452425,-0.86916383
242,-0.99343528,-0.11439558,0.98593856,-0.16710823,-0.99971212,0.02399309,0.99062113,-0.1366374,-0.99636732,0.0851596,0.1332547,-0.99108183,0.37616462,-0.92655285,-0.98935914,-0.14549399,0.58957304,-0.80771507,-0.54473639,-0.83860734,0.6254811,-0.78023932,0.49132119,-0.87097847
243,-0.9920929,-0.12550573,0.98960833,-0.14378924,-0.99971667,0.02380278,0.9892496,-0.1462369,-0.99630477,0.08588834,0.13734153,-0.99052375,0.38574459,-0.92260561,-0.98935914,-0.14549399,0.58957304,-0.80771507,-0.54473639,-0.83860734,0.62234493,-0.78274311,0.49132119,-0.87097847
